timestamp,candidate,query_group,lang,likes,reposts,comments,sentiment_score,sentiment_label,topic_security_war,topic_hostages_gaza,topic_economy_cost_of_living,topic_religion_state,topic_internal_security_crime,topic_judicial_reform_governance,topic_elections_polls,topic_coalition_opposition_government,topic_foreign_relations,topic_corruption_public_trust,primary_topic,topics_matched
2026-06-20 10:58:26+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-20 09:38:35+00:00,Yariv Levin,yariv_levin_hebrew,iw,67,7,11,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 06:37:22+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-19 20:14:34+00:00,Yariv Levin,yariv_levin_hebrew,iw,4,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-19 16:34:29+00:00,Yariv Levin,yariv_levin_hebrew,iw,1,0,0,0,neutral,0,0,0,0,0,1,0,1,0,0,judicial_reform_governance,judicial_reform_governance|coalition_opposition_government
2026-06-19 15:30:34+00:00,Yariv Levin,yariv_levin_hebrew,iw,1,0,1,1,positive,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-19 15:24:21+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-19 14:52:48+00:00,Yariv Levin,yariv_levin_hebrew,iw,6,1,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-19 13:58:31+00:00,Yariv Levin,yariv_levin_hebrew,iw,51,6,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-19 11:45:09+00:00,Yariv Levin,yariv_levin_hebrew,iw,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-19 05:08:48+00:00,Yariv Levin,yariv_levin_hebrew,iw,163,25,9,0,neutral,1,0,0,0,1,0,0,0,0,0,security_war,security_war|internal_security_crime
2026-06-18 15:07:24+00:00,Yariv Levin,yariv_levin_hebrew,iw,1,0,0,0,neutral,1,0,0,0,0,0,1,0,1,0,security_war,security_war|elections_polls|foreign_relations
2026-06-18 14:58:26+00:00,Yariv Levin,yariv_levin_hebrew,iw,7,2,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-18 14:57:03+00:00,Yariv Levin,yariv_levin_hebrew,iw,2,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-18 13:36:25+00:00,Yariv Levin,yariv_levin_hebrew,iw,2,1,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-18 12:09:43+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-18 10:14:57+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-18 08:49:03+00:00,Yariv Levin,yariv_levin_hebrew,iw,16,0,1,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-18 08:28:56+00:00,Yariv Levin,yariv_levin_hebrew,iw,440,98,31,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-18 08:05:24+00:00,Yariv Levin,yariv_levin_hebrew,iw,1,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-17 19:17:30+00:00,Yariv Levin,yariv_levin_hebrew,iw,3,0,2,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-17 16:17:00+00:00,Yariv Levin,yariv_levin_hebrew,iw,452,98,89,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-17 15:25:05+00:00,Yariv Levin,yariv_levin_hebrew,iw,4,1,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-17 15:21:05+00:00,Yariv Levin,yariv_levin_hebrew,iw,1,0,0,1,positive,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-17 14:58:40+00:00,Yariv Levin,yariv_levin_hebrew,iw,20,3,6,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-17 09:45:04+00:00,Yariv Levin,yariv_levin_hebrew,iw,2,0,2,1,positive,0,0,0,0,0,0,0,0,0,0,none,
2026-06-17 07:17:41+00:00,Yariv Levin,yariv_levin_hebrew,iw,6,0,1,1,positive,0,0,0,0,0,0,0,1,1,0,coalition_opposition_government,coalition_opposition_government|foreign_relations
2026-06-17 05:17:49+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-16 21:25:18+00:00,Yariv Levin,yariv_levin_hebrew,iw,136,48,34,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-16 21:14:50+00:00,Yariv Levin,yariv_levin_hebrew,iw,9,2,1,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-16 20:30:00+00:00,Yariv Levin,yariv_levin_hebrew,iw,3,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-16 19:42:17+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-16 17:03:18+00:00,Yariv Levin,yariv_levin_hebrew,iw,2,0,1,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-16 17:01:53+00:00,Yariv Levin,yariv_levin_hebrew,iw,28,0,9,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-16 16:11:22+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,1,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-16 16:07:09+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,1,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-16 09:23:35+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-16 07:59:03+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,1,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-16 07:57:56+00:00,Yariv Levin,yariv_levin_hebrew,iw,16,0,2,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-16 07:57:30+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-16 04:09:12+00:00,Yariv Levin,yariv_levin_hebrew,iw,17,3,1,0,neutral,1,0,0,0,0,0,0,0,0,0,security_war,security_war
2026-06-16 01:34:56+00:00,Yariv Levin,yariv_levin_hebrew,iw,26,1,2,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-15 20:58:31+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-15 13:49:33+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-15 10:42:42+00:00,Yariv Levin,yariv_levin_hebrew,iw,30,6,3,0,neutral,0,0,0,1,0,0,0,0,0,0,religion_state,religion_state
2026-06-15 10:34:29+00:00,Yariv Levin,yariv_levin_hebrew,iw,2,0,1,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-15 10:04:12+00:00,Yariv Levin,yariv_levin_hebrew,iw,1,0,2,0,neutral,0,0,0,0,0,1,0,1,0,0,judicial_reform_governance,judicial_reform_governance|coalition_opposition_government
2026-06-15 08:52:09+00:00,Yariv Levin,yariv_levin_hebrew,iw,5,0,2,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-15 07:39:43+00:00,Yariv Levin,yariv_levin_hebrew,iw,325,51,9,0,neutral,0,0,0,0,1,0,0,0,0,0,internal_security_crime,internal_security_crime
2026-06-15 06:09:37+00:00,Yariv Levin,yariv_levin_hebrew,iw,46,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-15 02:23:00+00:00,Yariv Levin,yariv_levin_hebrew,iw,19,2,4,1,positive,1,0,0,0,0,0,1,1,1,0,security_war,security_war|elections_polls|coalition_opposition_government|foreign_relations
2026-06-14 22:46:20+00:00,Yariv Levin,yariv_levin_hebrew,iw,8,3,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-14 21:04:24+00:00,Yariv Levin,yariv_levin_hebrew,iw,812,225,15,0,neutral,0,0,0,0,1,0,0,0,0,0,internal_security_crime,internal_security_crime
2026-06-14 19:51:40+00:00,Yariv Levin,yariv_levin_hebrew,iw,9,0,0,0,neutral,1,0,0,0,0,0,0,1,0,0,security_war,security_war|coalition_opposition_government
2026-06-14 18:01:34+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,1,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-14 17:39:01+00:00,Yariv Levin,yariv_levin_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-14 17:16:12+00:00,Yariv Levin,yariv_levin_hebrew,iw,23,6,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-21 11:21:01+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 11:15:58+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 11:12:49+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 11:09:51+00:00,Yariv Levin,yariv_levin_english,en,2,0,0,0,neutral,1,0,0,0,0,0,0,0,0,0,security_war,security_war
2026-06-21 11:08:05+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 11:04:44+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 11:02:45+00:00,Yariv Levin,yariv_levin_english,en,2,2,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-21 10:59:53+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:59:22+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,-1,negative,1,0,0,0,0,0,0,0,0,1,security_war,security_war|corruption_public_trust
2026-06-21 10:56:31+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:53:38+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:51:35+00:00,Yariv Levin,yariv_levin_english,en,4,1,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:49:55+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:44:54+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:43:41+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:43:02+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,1,0,0,0,0,0,0,0,0,0,security_war,security_war
2026-06-21 10:32:11+00:00,Yariv Levin,yariv_levin_english,en,0,0,1,-1,negative,1,0,0,0,0,0,0,0,0,1,security_war,security_war|corruption_public_trust
2026-06-21 10:23:55+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:20:54+00:00,Yariv Levin,yariv_levin_english,nl,0,0,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-21 10:17:55+00:00,Yariv Levin,yariv_levin_english,en,87,32,9,1,positive,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:16:18+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:13:59+00:00,Yariv Levin,yariv_levin_english,en,3,1,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 10:13:43+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:13:17+00:00,Yariv Levin,yariv_levin_english,en,106,23,22,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 10:10:32+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:08:29+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,1,positive,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:06:44+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:05:10+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:03:01+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:57:30+00:00,Yariv Levin,yariv_levin_english,en,147,33,37,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-21 09:49:34+00:00,Yariv Levin,yariv_levin_english,en,0,0,1,0,neutral,1,0,1,0,0,0,0,1,0,0,security_war,security_war|economy_cost_of_living|coalition_opposition_government
2026-06-21 09:43:18+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:42:45+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:37:06+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:36:05+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:33:54+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,1,positive,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-21 09:29:33+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,1,positive,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:21:10+00:00,Yariv Levin,yariv_levin_english,en,7,2,1,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:17:42+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,1,0,1,0,elections_polls,elections_polls|foreign_relations
2026-06-21 09:17:27+00:00,Yariv Levin,yariv_levin_english,en,2,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 09:12:50+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:11:33+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:11:15+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,1,0,0,0,0,0,0,0,0,0,security_war,security_war
2026-06-21 09:08:30+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,-1,negative,0,0,0,0,0,0,0,0,0,1,corruption_public_trust,corruption_public_trust
2026-06-21 09:08:28+00:00,Yariv Levin,yariv_levin_english,en,3,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:00:02+00:00,Yariv Levin,yariv_levin_english,en,676,122,59,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:58:21+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-21 08:55:38+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:55:13+00:00,Yariv Levin,yariv_levin_english,en,6,3,4,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:54:41+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:53:35+00:00,Yariv Levin,yariv_levin_english,pt,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:52:49+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:52:20+00:00,Yariv Levin,yariv_levin_english,nl,0,0,1,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:50:51+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:47:56+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,1,0,0,0,0,0,1,0,1,0,security_war,security_war|elections_polls|foreign_relations
2026-06-21 08:43:28+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:42:32+00:00,Yariv Levin,yariv_levin_english,en,2,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:39:50+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:34:10+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:31:33+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:22:35+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 08:19:03+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:18:43+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:16:40+00:00,Yariv Levin,yariv_levin_english,en,1,1,0,2,positive,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:16:37+00:00,Yariv Levin,yariv_levin_english,en,106,23,123,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:11:11+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:08:22+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:04:32+00:00,Yariv Levin,yariv_levin_english,en,58,18,13,0,neutral,1,0,0,0,0,0,1,0,1,0,security_war,security_war|elections_polls|foreign_relations
2026-06-21 08:03:49+00:00,Yariv Levin,yariv_levin_english,en,0,1,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:02:16+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 08:01:03+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:00:16+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 07:53:14+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:52:25+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 07:52:24+00:00,Yariv Levin,yariv_levin_english,en,3,0,0,0,neutral,1,0,1,0,0,0,0,0,1,0,security_war,security_war|economy_cost_of_living|foreign_relations
2026-06-21 07:52:02+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:51:47+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:48:32+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 07:48:21+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:47:25+00:00,Yariv Levin,yariv_levin_english,en,2,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:47:13+00:00,Yariv Levin,yariv_levin_english,fr,35,16,6,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 07:47:08+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:45:50+00:00,Yariv Levin,yariv_levin_english,en,272,44,73,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 07:41:38+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:36:22+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:35:08+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 07:26:32+00:00,Yariv Levin,yariv_levin_english,en,3,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 07:25:31+00:00,Yariv Levin,yariv_levin_english,en,1,1,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-21 07:12:07+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-21 07:11:59+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-21 07:11:33+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 07:03:14+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,1,positive,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 06:58:48+00:00,Yariv Levin,yariv_levin_english,en,3,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 06:58:45+00:00,Yariv Levin,yariv_levin_english,en,1,0,2,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 06:58:40+00:00,Yariv Levin,yariv_levin_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 06:55:42+00:00,Yariv Levin,yariv_levin_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 09:01:47+00:00,Yossi Cohen,yossi_cohen_hebrew,iw,1,0,1,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 18:14:05+00:00,Yossi Cohen,yossi_cohen_hebrew,zxx,33,3,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-18 19:05:56+00:00,Yossi Cohen,yossi_cohen_hebrew,iw,5,0,1,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-17 09:42:04+00:00,Yossi Cohen,yossi_cohen_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-17 09:36:34+00:00,Yossi Cohen,yossi_cohen_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-16 07:46:00+00:00,Yossi Cohen,yossi_cohen_hebrew,iw,80,15,7,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-14 13:05:08+00:00,Yossi Cohen,yossi_cohen_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 16:44:46+00:00,Yossi Cohen,yossi_cohen_english,en,0,0,0,0,neutral,1,0,0,0,0,0,0,0,0,0,security_war,security_war
2026-06-20 06:35:41+00:00,Yossi Cohen,yossi_cohen_english,en,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-19 19:40:41+00:00,Yossi Cohen,yossi_cohen_english,en,3,0,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-19 19:25:06+00:00,Yossi Cohen,yossi_cohen_english,en,2,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-19 14:53:33+00:00,Yossi Cohen,yossi_cohen_english,en,3,4,1,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-18 20:06:44+00:00,Yossi Cohen,yossi_cohen_english,en,0,0,1,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-17 14:04:02+00:00,Yossi Cohen,yossi_cohen_english,en,1,0,1,0,neutral,1,0,0,0,0,0,0,1,0,0,security_war,security_war|coalition_opposition_government
2026-06-21 11:18:32+00:00,Israel Katz,israel_katz_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 11:16:11+00:00,Israel Katz,israel_katz_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-21 11:12:53+00:00,Israel Katz,israel_katz_hebrew,iw,0,0,0,0,neutral,1,0,0,0,0,0,0,0,0,0,security_war,security_war
2026-06-21 09:21:57+00:00,Israel Katz,israel_katz_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 08:11:22+00:00,Israel Katz,israel_katz_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-21 07:41:17+00:00,Israel Katz,israel_katz_hebrew,iw,0,0,2,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 05:07:39+00:00,Israel Katz,israel_katz_hebrew,und,3,2,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
